timestamp,strategy,pair,tf,signal,result,profit_loss
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:22:34,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:38:03,Aggressive,EURUSD_otc,M5,SELL,LOSS,-1.0
2025-11-26 08:38:06,Default,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:38:06,Aggressive,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:38:06,Conservative,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:38:06,Breakout_Focus,USDCOP_otc,M5,SELL,WIN,0.92
2025-11-26 08:38:09,Default,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Aggressive,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Conservative,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Breakout_Focus,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Default,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Aggressive,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Conservative,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:09,Breakout_Focus,GBPUSD_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:11,Default,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:11,Aggressive,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:11,Breakout_Focus,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:11,Default,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:11,Aggressive,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:11,Breakout_Focus,USDCAD_otc,M10,BUY,LOSS,-1.0
2025-11-26 08:38:12,Default,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Aggressive,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Conservative,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Breakout_Focus,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Default,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Aggressive,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Conservative,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:12,Breakout_Focus,USDCOP_otc,M10,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Default,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Aggressive,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Conservative,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:16,Breakout_Focus,GBPUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:17,Aggressive,AUDUSD_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Aggressive,AUDCAD_otc,M15,BUY,WIN,0.92
2025-11-26 08:38:18,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:18,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:18,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Default,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Aggressive,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Conservative,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:19,Breakout_Focus,USDCOP_otc,M15,SELL,WIN,0.92
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Conservative,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Breakout_Focus,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Default,AUDUSD_otc,M30,SELL,LOSS,-1.0
2025-11-26 08:38:23,Aggressive,AUDUSD_otc,M30,SELL,LOSS,-1.0
