timestamp,trade_id,pair,timeframe,decision,signal_score,pattern_detected,price,ema,rsi,ema_conf,tf_signal,atr,triangle_active,reversal_candle,near_support,near_resistance,support_level,resistance_level,htf_signal,result,profit_loss,expiry_time,notes
2025-11-18 07:36:24,00c03b81,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.34635,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 08:07:13,7b84b9ac,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.34572,,,-1,,,,,,,,,,WIN,0.9,108000,Importado de cuenta_real.xlsx
2025-11-18 08:38:02,02150682,GBP/USD OTC,S600,SELL,,Importado de Excel,1.34226,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-18 08:48:51,b8271ba7,USD/CAD OTC,S900,SELL,,Importado de Excel,1.43421,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-18 09:04:39,e2961988,AUD/CAD OTC,S600,BUY,,Importado de Excel,0.89975,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-18 09:15:27,a19816dd,USD/COP OTC,S300,SELL,,Importado de Excel,3822.3,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 09:21:16,a45802a9,AUD/CAD OTC,S600,BUY,,Importado de Excel,0.8965,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-18 09:32:04,5fba0d56,USD/ARS OTC,S300,SELL,,Importado de Excel,1199.37,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 09:37:52,7391fab8,USD/COP OTC,S300,SELL,,Importado de Excel,3827.25,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 09:45:17,aa8dfb5c,USD/COP OTC,S300,SELL,,Importado de Excel,3830.83,,,-1,,,,,,,,,,WIN,0.83,18000,Importado de cuenta_real.xlsx
2025-11-18 09:55:52,893e8b60,USD/MXN OTC,S300,BUY,,Importado de Excel,18.5452,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 10:01:41,4398d155,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.34115,,,-1,,,,,,,,,,WIN,0.77,108000,Importado de cuenta_real.xlsx
2025-11-18 10:32:30,1f3d0969,AUD/CAD OTC,S1800,BUY,,Importado de Excel,0.90107,,,1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-18 11:15:52,e21eb247,USD/MXN OTC,S600,BUY,,Importado de Excel,18.5616,,,1,,,,,,,,,,WIN,0.43,36000,Importado de cuenta_real.xlsx
2025-11-18 11:26:41,6f88abc1,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43283,,,-1,,,,,,,,,,WIN,0.86,18000,Importado de cuenta_real.xlsx
2025-11-18 11:32:30,b1cd4a28,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43284,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 11:38:21,f23dc80c,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43356,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 11:44:10,a3d187ab,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43448,,,-1,,,,,,,,,,WIN,0.82,18000,Importado de cuenta_real.xlsx
2025-11-18 11:49:58,f2a50d9e,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43445,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 11:55:47,33bf4404,USD/CAD OTC,S300,SELL,,Importado de Excel,1.43427,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 12:01:36,728aea3c,GBP/USD OTC,S900,SELL,,Importado de Excel,1.34046,,,-1,,,,,,,,,,WIN,0.65,54000,Importado de cuenta_real.xlsx
2025-11-18 12:17:25,bbad2404,USD/MXN OTC,S900,BUY,,Importado de Excel,18.6635,,,1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-18 12:33:14,b6d14653,EUR/USD OTC,S300,BUY,,Importado de Excel,1.15474,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 12:39:03,83cea2c9,EUR/USD OTC,S300,BUY,,Importado de Excel,1.154,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 12:44:51,975ea7df,EUR/USD OTC,S300,BUY,,Importado de Excel,1.15354,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 12:50:41,aa0c2827,EUR/USD OTC,S300,BUY,,Importado de Excel,1.15342,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 12:56:30,03a4cb10,EUR/USD OTC,S300,BUY,,Importado de Excel,1.15367,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 13:02:20,7347a44e,GBP/USD OTC,S600,SELL,,Importado de Excel,1.34081,,,-1,,,,,,,,,,WIN,0.9,36000,Importado de cuenta_real.xlsx
2025-11-18 13:13:09,3ad40800,GBP/USD OTC,S600,SELL,,Importado de Excel,1.33912,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-18 13:23:58,c997e84d,EUR/USD OTC,S600,BUY,,Importado de Excel,1.1554,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-18 13:34:46,62361876,USD/MXN OTC,S300,BUY,,Importado de Excel,18.7496,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 13:40:37,0633b83d,EUR/USD OTC,S600,BUY,,Importado de Excel,1.15649,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-18 13:51:27,af36b1bd,EUR/USD OTC,S900,BUY,,Importado de Excel,1.15656,,,1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-18 14:07:16,d289e24d,USD/MXN OTC,S300,BUY,,Importado de Excel,18.7191,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 14:13:06,b355013e,EUR/USD OTC,S900,BUY,,Importado de Excel,1.15612,,,1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-18 14:28:56,354ab1f1,USD/COP OTC,S300,SELL,,Importado de Excel,3798.88,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 14:34:45,ef8f8740,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.33393,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 15:05:34,6d42f28c,AUD/CAD OTC,S300,BUY,,Importado de Excel,0.90213,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 15:11:23,d3ffa4dc,USD/MXN OTC,S900,BUY,,Importado de Excel,18.576,,,1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-18 15:27:12,f57e70d5,USD/MXN OTC,S600,BUY,,Importado de Excel,18.545,,,1,,,,,,,,,,WIN,0.9,36000,Importado de cuenta_real.xlsx
2025-11-18 15:38:02,5ca84e86,USD/MXN OTC,S900,BUY,,Importado de Excel,18.5582,,,1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-18 15:53:52,4053ccec,GBP/USD OTC,S600,SELL,,Importado de Excel,1.33195,,,-1,,,,,,,,,,WIN,0.69,36000,Importado de cuenta_real.xlsx
2025-11-18 16:04:49,720b3c26,EUR/USD OTC,S1800,BUY,,Importado de Excel,1.15566,,,1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 16:35:38,6b6907fa,EUR/USD OTC,S1800,BUY,,Importado de Excel,1.15836,,,1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-18 17:06:28,81e50e2b,USD/JPY OTC,S900,BUY,,Importado de Excel,156.34,,,1,,,,,,,,,,WIN,0.52,54000,Importado de cuenta_real.xlsx
2025-11-18 17:22:18,f87a854c,AUD/USD OTC,S300,BUY,,Importado de Excel,0.65906,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 17:30:21,ff6458c7,USD/MXN OTC,S300,SELL,,Importado de Excel,18.6773,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-18 17:36:10,49f9e98e,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.33532,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 18:06:59,610a3f9a,USD/CAD OTC,S600,SELL,,Importado de Excel,1.40038,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-18 18:17:48,5f66a05a,USD/COP OTC,S1800,SELL,,Importado de Excel,3800.15,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 19:00:26,b816e03b,USD/JPY OTC,S1800,BUY,,Importado de Excel,156.254,,,1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-18 19:31:13,b431182e,USD/JPY OTC,S1800,BUY,,Importado de Excel,156.084,,,1,,,,,,,,,,WIN,0.43,108000,Importado de cuenta_real.xlsx
2025-11-18 20:02:01,2c196e57,USD/JPY OTC,S1800,BUY,,Importado de Excel,156.126,,,1,,,,,,,,,,WIN,0.57,108000,Importado de cuenta_real.xlsx
2025-11-18 20:32:49,f853fd5a,USD/CAD OTC,S1800,SELL,,Importado de Excel,1.40239,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-18 21:04:24,ad164b43,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.32856,,,-1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-18 21:35:12,baca4ec0,USD/JPY OTC,S300,SELL,,Importado de Excel,156.155,,,-1,,,,,,,,,,WIN,0.66,18000,Importado de cuenta_real.xlsx
2025-11-18 21:41:00,cba0cd98,USD/JPY OTC,S300,SELL,,Importado de Excel,156.138,,,-1,,,,,,,,,,WIN,0.65,18000,Importado de cuenta_real.xlsx
2025-11-18 21:46:48,25c98ce7,USD/COP OTC,S300,SELL,,Importado de Excel,3764.1,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 21:52:36,8d6bbd63,EUR/USD OTC,S600,BUY,,Importado de Excel,1.166,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-18 22:03:24,f9119cfd,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.33162,,,-1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-18 22:34:13,5a23639b,USD/COP OTC,S300,SELL,,Importado de Excel,3759.55,,,-1,,,,,,,,,,WIN,0.76,18000,Importado de cuenta_real.xlsx
2025-11-18 22:40:01,7a93442e,AUD/USD OTC,S300,BUY,,Importado de Excel,0.66612,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-18 22:45:48,0d0aa301,GBP/USD OTC,S900,SELL,,Importado de Excel,1.33111,,,-1,,,,,,,,,,WIN,0.61,54000,Importado de cuenta_real.xlsx
2025-11-18 23:01:37,5b23cc34,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.32881,,,-1,,,,,,,,,,WIN,0.57,108000,Importado de cuenta_real.xlsx
2025-11-18 23:32:25,47d087e0,USD/CAD OTC,S1800,SELL,,Importado de Excel,1.40001,,,-1,,,,,,,,,,WIN,0.68,108000,Importado de cuenta_real.xlsx
